bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"25.93710969611487,45.07930584814437,25.9670072713912,45.10445637897368",uuuu,85633745,,b9d8062e2af4c21bfbe120148693bad4,,1614195e48e2146951831f90aa28d761,45.090378,25.952725,101834607,uuuu,RO,RO,1514499952,45.083756,25.951706,101834607,Goruna,85687661,101/834/607/101834607.geojson,locality,85687661,quattroshapes,,,RO
"25.91053285306538,45.07909688949252,25.93735201294692,45.09073549540301",uuuu,85633745,,05d3707f1369bf09de8809581d9fcbb6,,eea92a1a1385e93575a00a940084c996,45.084683,25.923482,101834605,uuuu,RO,RO,1514499858,45.084292,25.921247,101834605,Cocorăştii Mislii,85687661,101/834/605/101834605.geojson,locality,85687661,quattroshapes,,,RO
"25.83408024841088,45.08527674943048,25.85874399941542,45.09864000333192",uuuu,85633745,,2a2a8ee84c527ac9377b77b59ab07723,,57c1ff9c0171fab5d168aafc295cf09d,45.091820,25.847953,101834609,uuuu,RO,RO,1514500138,45.092640,25.848794,101834609,Scorţeni,85687661,101/834/609/101834609.geojson,locality,85687661,quattroshapes,,,RO
"25.73553016157609,45.08457777818529,25.75181784766983,45.11070088056755",uuuu,85633745,,41812785982afe3fa54c47e369221613,,1bb10db430a8412b3d0d8b7453360766,45.099327,25.742875,101834611,uuuu,RO,RO,1514499777,45.095578,25.742463,101834611,Bobolia,85687661,101/834/611/101834611.geojson,locality,85687661,quattroshapes,,,RO
"25.74418608213915,45.09403622648597,25.77268186498259,45.11899644323915",uuuu,85633745,,67e37876d77fc2151189b14f6cefd300,,95f6e951db1fc2171b251c8a03e6f34c,45.104824,25.756706,101834617,uuuu,RO,RO,1514499761,45.103494,25.756490,101834617,Baăeşti,85687661,101/834/617/101834617.geojson,locality,85687661,quattroshapes,,,RO
"25.80537361987507,45.08286085676036,25.83515223504173,45.1074516308737",uuuu,85633745,,2f2e111b53c2e054e80469cb4bf5998c,,bc489a6abc0ccd7d09bdc544303da1fe,45.092898,25.822941,101834615,uuuu,RO,RO,1505338229,45.090517,25.826664,101834615,Mislea,85687661,101/834/615/101834615.geojson,locality,85687661,quattroshapes,,,RO
"25.91485591895002,45.10291571408095,25.95389565161196,45.12886837206293",uuuu,85633745,,dbc1e67a7a899c5b16b69b60f9ed5de4,,1a540f17df60cf570860347e300d78fd,45.118346,25.935951,101834621,uuuu,RO,RO,1514500251,45.120756,25.937873,101834621,Vâlcăneşti,85687661,101/834/621/101834621.geojson,locality,85687661,quattroshapes,,,RO
"26.01461488194258,45.08238786900898,26.04666024241692,45.12365996350212",uuuu,85633745,,8cfe3bfd3bee65d0be3bc66a7e141213,,bd542ebeec0a17c22a01db4fc32ee180,45.103244,26.033366,101834619,uuuu,RO,RO,1514500037,45.099133,26.036280,101834619,Măgurele,85687661,101/834/619/101834619.geojson,locality,85687661,quattroshapes,,,RO
"25.72578406171687,45.10942599363182,25.76108314534167,45.14896146146538",uuuu,85633745,,7325e01e2e83f9911bab9882fb584caa,,80346ead47f5f00abc17bdf43fcc5baf,45.127922,25.742117,101834623,uuuu,RO,RO,1505338229,45.125460,25.741773,101834623,Câmpina,85687661,101/834/623/101834623.geojson,locality,85687661,quattroshapes,,,RO
"25.6977124975237,45.11732233604141,25.7263070946197,45.14277071704197",uuuu,85633745,,acbd0930e6c0dd02200073016f12cb97,,b18a59532b4ebfa9aa28340d5fb7b65b,45.130602,25.715496,101834625,uuuu,RO,RO,1505338229,45.129564,25.714088,101834625,Poiana Câmpina,85687661,101/834/625/101834625.geojson,locality,85687661,quattroshapes,,,RO
"25.76043813220599,45.11239210124785,25.81560333186582,45.15169654494809",uuuu,85633745,,0656deb4599a64736ecd1334b711e34a,,6e7a9e326e768934f40543299f350e60,45.135803,25.783233,101834627,uuuu,RO,RO,1514500191,45.139144,25.781376,101834627,Telega,85687661,101/834/627/101834627.geojson,locality,85687661,quattroshapes,,,RO
"26.01411086662347,45.11380243600706,26.0369746082838,45.14253141487632",uuuu,85633745,,723e20d4f3798ca2a2499fe7f92297bf,,d0de2499cd3ef9238272ae288fb0b0cf,45.130485,26.027172,101834629,uuuu,RO,RO,1505338229,45.130544,26.028232,101834629,Făgetu,85687661,101/834/629/101834629.geojson,locality,85687661,quattroshapes,,,RO
"25.67432992158797,45.1342950771633,25.69865560979889,45.16349054300042",uuuu,85633745,,bea6333944393340d1c23751aed2e180,,a29dc00279534a9d14019f8feb1ee8a7,45.151791,25.688815,101834633,uuuu,RO,RO,1514500087,45.151016,25.688805,101834633,Podu Vadului,85687661,101/834/633/101834633.geojson,locality,85687661,quattroshapes,,,RO
"25.97566956391142,45.12466934115986,25.9974692367781,45.17208266753369",uuuu,85633745,,b34d6b0de17048494dace9fee9446160,,caffd4dbc2129a4a3b72ffeb0ce1b6a1,45.148796,25.986445,101834635,uuuu,RO,RO,1514500090,45.152219,25.986610,101834635,Poiana Vărbilău,85687661,101/834/635/101834635.geojson,locality,85687661,quattroshapes,,,RO
"26.02572916184965,45.1459470708653,26.04328253074192,45.1704969662095",uuuu,85633745,,6b02cc931429adcde37ae7a396c35600,,855a68477221bf394d52e7e551cb2e5e,45.154623,26.033723,101834639,uuuu,RO,RO,1514499959,45.153641,26.032858,101834639,Gura Vitioarei,85687661,101/834/639/101834639.geojson,locality,85687661,quattroshapes,,,RO
